stature_cm,weight_kg,chest_circumference,buttock_circumference,waist_circumference,thigh_circumference,ankle_circumference,biacromial_breadth,knee_height_sitting
165.2,63.4,86.4,102.7,72.1,60.6,20.3,36.7,51.6
163.6,63.1,92.6,99.6,73.0,57.6,21.2,34.8,51.5
171.2,54.8,79.5,91.5,63.3,51.9,19.9,39.2,52.7
174.0,68.2,90.4,102.3,72.5,61.4,20.2,35.8,57.3
166.8,54.5,85.6,87.4,70.6,52.7,19.3,35.5,52.6
157.8,60.0,89.1,100.0,71.3,59.3,20.9,33.6,51.8
159.3,61.8,100.1,95.0,78.4,57.6,19.7,36.3,50.1
161.5,54.4,84.5,89.8,69.3,53.0,21.1,33.4,50.0
165.2,67.6,93.1,104.3,71.2,62.8,21.0,36.7,53.8
162.2,63.2,89.2,95.2,71.4,58.3,21.5,36.0,51.2
165.8,75.0,101.1,103.6,82.3,66.0,21.6,36.0,54.1
155.7,58.3,87.1,92.7,68.2,58.7,20.3,34.5,48.4
159.5,59.7,91.9,94.2,71.7,58.3,19.7,34.2,51.1
159.0,67.2,98.7,100.5,84.9,60.4,20.8,34.3,50.7
158.9,55.1,85.5,90.2,70.2,55.4,20.2,34.1,48.7
162.0,80.3,104.4,107.8,85.3,67.3,20.9,38.8,53.0
158.0,61.9,96.7,98.4,72.7,59.8,20.0,35.4,48.0
156.8,51.0,83.1,87.9,65.3,51.7,21.2,37.3,50.0
173.4,58.7,84.9,93.2,68.1,53.3,20.8,36.8,55.1
167.4,61.6,87.4,94.9,68.5,57.2,21.4,36.5,53.3
160.3,47.1,80.1,84.4,63.8,52.1,17.9,35.1,50.5
167.4,62.2,89.5,97.1,71.0,56.5,20.7,34.8,51.8
160.3,65.4,89.4,103.5,71.1,61.8,21.6,34.7,50.1
168.6,71.2,96.5,108.2,76.3,65.1,20.0,34.7,52.5
160.7,49.3,83.2,85.0,66.2,49.9,19.7,35.2,51.4
162.3,55.7,87.6,89.0,70.4,51.8,19.2,35.4,51.9
163.2,66.7,89.3,99.2,73.2,60.2,21.7,38.0,52.1
161.7,61.1,95.1,97.0,74.7,59.1,19.9,35.4,52.2
170.6,56.0,80.3,90.8,66.6,53.5,20.1,35.4,53.3
155.3,64.1,85.3,101.4,72.3,65.1,21.6,34.8,50.0
149.3,41.3,80.8,81.2,59.1,46.4,18.5,31.2,46.2
152.2,62.0,92.8,96.2,76.9,61.8,19.9,35.2,48.4
159.4,51.6,79.4,92.5,61.9,56.4,19.6,34.6,49.3
163.6,78.5,106.1,110.7,90.8,65.1,21.0,35.3,51.1
173.3,57.2,84.1,90.8,67.7,53.6,19.4,38.2,51.6
162.3,69.7,96.5,101.0,78.3,59.8,20.2,33.5,51.4
155.5,58.0,81.7,94.2,69.8,59.0,22.0,35.3,48.4
168.7,57.1,86.4,93.0,66.7,53.4,19.8,34.8,52.8
170.5,70.5,95.0,102.9,85.8,62.7,18.7,37.0,54.8
157.3,59.9,85.7,102.5,67.5,61.8,20.0,33.7,50.3
173.8,82.5,102.7,111.3,88.0,67.0,21.5,35.1,55.0
153.6,50.4,81.3,87.2,68.0,53.8,19.5,34.3,48.6
154.1,62.7,93.1,97.4,77.9,60.4,20.3,35.5,48.5
163.6,64.8,91.3,99.7,70.8,62.4,20.2,37.6,52.7
175.6,77.3,101.3,106.6,84.3,63.4,20.2,39.0,56.3
164.0,69.5,96.6,105.3,77.6,60.8,20.2,37.4,51.2
173.0,89.7,108.3,113.6,97.3,68.8,23.0,37.2,55.4
159.7,52.8,82.8,91.7,66.8,53.3,19.6,35.8,50.8
170.1,66.1,95.5,98.6,74.0,59.2,22.4,35.1,54.0
159.7,59.4,93.1,94.8,73.9,56.1,20.6,32.7,48.8
172.8,70.7,93.4,100.4,78.7,60.3,21.5,36.0,54.6
157.1,53.2,85.5,90.8,69.3,53.5,18.3,35.0,49.0
163.3,62.5,89.9,97.0,73.4,58.4,19.0,35.4,51.9
166.5,62.3,90.5,95.7,71.6,57.4,20.1,36.1,54.9
164.3,58.3,93.4,95.1,76.5,54.3,19.5,36.1,51.5
163.1,72.7,99.9,105.6,87.2,64.9,18.5,31.1,51.7
153.4,47.7,84.3,86.4,74.1,49.8,18.8,35.3,47.7
173.1,72.3,96.2,100.3,77.1,59.1,23.4,37.1,55.3
156.5,51.8,84.7,89.4,63.3,55.3,19.3,36.5,50.3
165.8,63.5,88.7,100.2,73.0,59.4,22.1,34.3,52.0
160.2,64.4,92.5,99.2,69.4,60.4,20.7,36.5,50.4
158.0,65.9,97.5,101.8,85.2,58.8,19.3,35.6,49.8
158.4,54.8,85.2,92.3,69.0,53.8,20.0,34.1,49.8
175.2,61.5,87.5,94.8,68.2,54.0,21.9,35.7,55.1
166.6,84.6,115.9,107.3,95.5,65.1,22.6,38.2,53.0
161.3,56.6,91.1,94.2,71.9,54.7,20.6,36.1,50.1
157.5,56.0,87.5,91.4,71.9,54.4,19.9,36.1,49.0
163.4,56.0,88.0,91.3,64.9,55.9,20.7,37.1,53.1
162.8,63.5,88.7,102.0,71.2,59.6,21.8,36.3,55.9
161.2,68.7,95.2,101.0,81.4,60.2,21.9,37.1,52.0
178.4,66.2,92.5,96.2,74.7,57.1,21.0,37.6,57.3
159.8,63.1,87.0,96.3,69.2,61.3,23.1,33.5,49.5
162.7,60.2,87.3,91.3,66.5,56.6,19.8,35.8,52.2
173.2,77.4,106.0,101.7,80.9,61.4,21.4,40.0,55.3
157.2,62.7,100.0,94.3,80.5,58.9,18.1,34.1,49.6
156.9,58.7,89.0,93.2,67.5,55.9,21.0,35.7,50.4
154.8,54.0,82.5,90.6,72.8,55.5,19.5,34.8,50.4
166.0,62.3,86.1,94.8,67.3,59.0,20.8,36.7,52.3
162.7,71.1,95.6,100.4,74.2,66.3,21.8,37.5,53.3
157.8,61.3,91.1,94.7,71.8,59.3,19.4,36.6,49.9
167.5,74.8,97.5,104.5,77.8,64.6,21.3,34.0,54.0
152.1,52.6,84.9,86.5,66.6,52.9,19.9,33.3,47.3
155.6,54.7,84.8,93.8,67.0,56.5,19.4,34.0,48.7
163.7,58.0,88.4,91.2,72.3,54.8,20.7,36.9,53.2
161.0,61.3,90.0,95.3,71.5,58.1,20.3,35.8,51.1
169.9,62.8,92.3,94.2,75.8,56.1,18.5,35.9,54.4
170.3,62.2,88.6,97.2,66.1,59.7,20.2,36.0,55.2
157.7,44.9,83.6,78.7,60.6,48.0,18.9,34.4,49.4
159.4,58.8,87.2,98.7,71.1,57.2,20.4,33.4,49.5
170.7,78.5,100.5,111.2,81.3,65.3,21.6,37.9,56.7
164.2,61.9,94.0,96.8,69.9,59.3,19.2,35.1,52.6
157.5,57.2,82.8,93.8,66.8,57.3,19.8,35.4,48.2
166.5,67.2,92.6,100.9,74.3,62.2,19.2,37.3,54.1
164.7,61.0,88.6,91.2,68.0,57.6,19.8,36.3,50.9
167.0,71.5,103.1,101.9,81.3,62.7,20.3,36.4,54.2
156.4,54.5,85.3,90.7,70.1,55.0,19.0,31.9,49.6
165.1,63.4,91.0,96.6,73.9,58.1,20.8,38.5,54.6
159.6,68.2,92.5,100.0,76.1,63.9,22.3,33.6,50.7
166.6,55.7,88.3,90.1,71.7,51.1,21.2,38.8,53.4
176.7,72.9,96.0,106.9,74.4,60.7,21.3,38.5,57.1
170.0,68.9,89.9,98.0,73.7,60.8,21.0,32.9,57.1
167.6,67.2,95.5,101.5,70.4,60.9,20.3,36.5,54.1
167.3,75.0,99.3,105.9,75.8,67.2,19.2,36.3,52.7
164.8,59.1,86.2,91.5,71.8,56.4,19.1,37.3,52.6
157.6,59.3,94.5,91.1,79.7,55.0,20.0,34.6,51.0
156.6,60.8,94.5,102.0,78.1,57.4,19.3,36.8,48.3
154.9,57.1,89.6,92.6,73.6,59.2,19.6,37.0,49.0
160.3,59.2,94.3,93.7,75.6,57.8,19.5,35.0,51.3
162.4,52.5,82.7,86.7,62.3,52.9,20.0,37.7,50.5
158.0,64.2,93.7,98.8,79.7,60.3,18.6,34.3,50.6
155.1,61.2,95.3,97.4,77.5,59.3,20.4,34.8,49.3
163.4,72.1,89.4,103.6,79.0,63.0,22.5,35.7,50.9
146.0,53.0,88.3,92.8,69.6,56.2,20.6,34.2,45.5
162.0,62.0,90.7,95.2,75.1,55.5,20.2,35.0,50.6
162.9,74.6,98.4,106.9,80.2,63.9,22.4,34.8,51.3
153.7,53.2,84.8,87.8,69.5,55.4,18.8,30.7,49.0
172.8,72.2,92.7,104.6,80.5,61.5,20.7,37.9,52.4
155.0,53.7,84.0,90.1,71.8,54.1,21.0,35.2,48.5
163.5,56.7,85.7,90.8,67.1,55.1,19.5,35.1,51.1
160.8,59.2,86.2,102.9,71.1,59.0,21.1,35.0,49.9
147.7,46.2,79.7,86.7,63.1,52.8,20.3,32.1,44.7
160.5,62.9,85.0,98.2,73.1,62.7,19.6,36.7,52.8
172.7,81.3,97.7,107.0,84.0,66.8,22.2,39.2,57.0
161.0,78.7,105.9,110.2,89.9,66.5,19.6,34.3,50.8
164.4,79.6,97.2,110.1,83.1,67.3,22.0,37.2,56.7
163.8,60.5,82.5,97.7,67.2,59.0,19.5,35.6,53.5
156.0,60.9,92.5,99.6,73.9,59.9,20.8,34.4,49.8
170.3,62.5,84.0,101.6,68.3,60.0,19.5,34.8,51.7
162.3,48.9,76.5,82.8,64.5,48.8,19.3,36.8,52.5
147.8,52.2,88.1,92.6,70.8,55.5,18.9,32.8,44.9
162.7,62.1,89.0,97.3,71.1,59.3,20.2,34.0,50.7
158.0,55.0,91.8,91.2,69.4,54.6,18.0,35.0,51.4
162.6,70.0,91.9,103.9,75.3,64.6,22.6,36.1,52.8
166.9,63.6,94.5,99.3,75.9,59.2,20.2,35.7,52.3
169.4,70.1,99.8,105.0,80.3,63.2,19.2,37.4,52.5
155.4,54.4,87.4,91.7,67.0,53.8,18.8,36.2,49.5
171.0,64.8,88.8,94.5,70.9,57.1,20.8,38.5,56.1
157.8,60.6,89.8,96.2,72.5,58.0,21.7,35.4,48.5
151.8,54.0,85.0,89.6,72.9,53.6,18.9,34.0,48.2
167.3,69.4,98.4,102.3,74.1,62.1,19.8,35.3,50.8
160.3,65.1,90.1,102.3,70.5,59.6,21.9,35.3,47.5
154.8,52.5,89.5,88.3,71.6,53.0,19.6,33.2,48.9
159.2,56.0,85.8,94.5,70.8,54.5,20.2,36.6,50.1
163.7,46.5,79.3,87.8,59.4,50.5,18.6,35.8,54.0
169.3,74.7,99.8,103.9,82.1,63.8,20.6,33.9,54.7
172.3,62.6,87.3,90.4,72.0,52.8,21.7,36.7,54.7
169.1,58.4,81.1,89.8,65.3,53.3,21.6,37.6,54.0
159.8,51.0,80.0,89.9,62.8,51.8,19.4,34.5,49.3
154.6,56.8,91.5,94.5,73.1,53.9,19.3,35.2,49.1
158.8,63.4,94.0,99.0,75.0,62.0,20.3,36.4,51.1
155.1,71.8,98.3,102.4,80.8,64.5,23.7,34.1,48.6
159.2,60.9,84.4,95.4,67.3,59.6,19.5,38.0,50.8
155.6,61.3,88.8,96.8,73.5,59.2,20.3,33.2,50.3
164.2,64.5,92.6,102.3,73.8,59.4,19.9,37.8,51.1
166.2,58.5,88.1,97.5,70.1,55.6,19.2,37.0,54.1
173.2,93.0,107.5,115.4,89.5,71.2,23.1,38.1,57.2
166.3,61.1,87.4,98.5,69.5,57.8,19.7,37.2,52.2
166.2,69.2,96.8,103.1,79.8,60.5,20.5,34.0,51.0
160.7,55.6,91.4,93.7,71.7,53.3,19.2,36.2,49.9
157.7,66.5,93.4,100.5,78.3,63.2,20.0,33.7,50.0
158.1,52.2,81.0,96.1,64.1,55.0,19.6,33.9,47.7
158.7,57.1,86.3,93.8,70.3,55.3,21.4,35.4,50.3
158.0,60.5,87.9,100.0,74.3,60.0,20.5,32.6,48.7
158.8,56.3,89.8,92.3,67.1,55.4,20.0,35.2,50.1
161.5,62.7,96.5,99.8,76.5,59.0,20.1,36.8,50.9
163.4,69.9,90.6,103.2,78.1,63.7,20.4,36.0,53.6
167.4,67.7,86.8,98.2,66.1,61.1,22.7,34.9,53.7
162.3,62.6,91.5,98.3,71.0,58.0,18.6,36.5,50.2
160.3,48.5,79.7,84.2,62.9,48.5,18.6,33.1,49.8
175.2,71.0,96.2,102.9,77.8,59.7,22.0,38.7,56.5
157.6,54.8,90.2,87.3,67.0,54.1,19.9,34.2,51.0
167.2,59.0,88.4,91.9,68.0,57.7,20.1,34.5,52.0
167.1,68.0,108.3,97.4,81.7,55.6,20.8,38.7,54.7
164.0,61.1,88.1,94.4,68.2,56.4,22.9,37.4,50.3
169.1,60.0,88.3,96.5,69.3,55.0,20.6,38.1,53.8
166.4,75.6,96.7,100.8,81.1,59.4,21.8,35.4,51.6
170.0,64.2,89.4,95.1,69.2,56.0,19.8,36.2,52.8
159.8,71.6,107.8,102.3,89.4,62.1,21.3,34.7,49.2
148.3,41.6,75.7,82.2,63.1,47.8,18.5,32.0,47.5
152.3,72.7,103.7,101.7,90.3,60.7,20.4,33.1,48.2
164.2,62.9,94.7,95.3,73.0,56.6,20.2,39.3,51.0
161.8,61.3,90.7,95.0,74.6,57.3,20.8,35.3,50.3
153.3,43.3,80.9,81.5,63.1,46.8,18.2,35.4,46.9
149.3,44.8,80.9,84.8,63.4,51.9,18.1,30.9,45.0
161.2,62.5,89.0,103.8,68.5,61.6,19.0,31.2,52.7
158.0,59.5,85.9,92.7,69.7,57.0,20.7,34.8,50.3
163.4,58.2,90.1,90.6,69.9,56.8,20.5,36.1,51.1
163.7,53.8,85.1,88.6,64.7,51.9,19.5,37.0,53.1
152.5,63.5,94.7,98.1,80.9,60.7,19.9,33.6,49.6
153.6,51.8,81.2,90.2,63.4,56.1,19.1,35.7,47.5
159.7,58.1,86.5,93.9,69.0,56.4,21.0,34.8,51.6
157.3,58.7,91.8,94.5,70.2,55.4,19.8,36.3,51.1
153.3,57.9,89.7,92.9,68.8,56.5,20.5,33.5,48.1
158.6,53.6,85.3,86.8,69.2,52.3,19.8,35.8,51.9
160.9,59.0,89.2,92.0,68.9,56.1,21.5,36.5,48.2
163.2,50.3,83.9,87.8,64.5,49.6,19.5,32.2,50.5
160.7,63.1,86.2,96.3,67.6,61.4,20.8,35.9,52.2
156.9,50.1,84.1,87.9,68.1,52.3,19.8,30.1,49.5
150.2,49.9,85.0,89.1,70.3,53.0,19.4,32.1,47.2
165.5,71.3,98.9,99.8,80.3,60.9,21.3,34.7,53.8
160.5,55.0,87.1,92.4,72.4,54.1,20.1,35.0,49.9
171.8,65.8,92.9,97.9,72.7,57.5,22.5,36.7,53.4
159.2,49.9,84.7,87.4,64.8,52.3,19.6,34.1,51.4
163.5,67.6,95.4,101.2,83.0,59.9,21.5,36.0,50.8
154.9,48.0,79.6,84.4,68.7,50.8,19.8,31.2,48.5
159.8,51.3,84.5,87.0,68.1,51.2,18.7,37.2,52.7
171.5,55.4,83.0,93.7,62.6,55.0,19.7,35.8,53.3
168.9,65.3,88.3,98.8,68.3,60.4,21.0,37.2,53.5
162.2,59.8,86.8,100.2,71.7,56.9,21.1,36.0,50.7
167.2,62.2,87.0,97.8,77.3,57.6,19.6,36.6,56.1
161.2,71.8,98.5,102.4,78.6,63.2,21.7,38.5,52.4
153.0,55.5,80.2,95.1,67.5,59.5,20.3,32.3,49.0
161.6,58.7,93.3,93.2,68.1,55.7,19.3,36.6,51.0
152.6,49.3,85.4,83.5,71.3,50.2,19.0,33.5,48.6
150.8,53.4,88.3,94.7,66.6,58.1,19.0,34.7,48.5
164.2,65.8,96.2,94.8,76.2,56.5,22.1,37.7,52.4
163.4,53.1,84.5,88.6,71.7,52.8,19.7,36.1,55.3
162.0,63.7,90.0,104.4,71.8,62.2,19.5,34.3,49.7
167.3,56.2,82.7,91.8,64.7,53.4,19.9,34.4,54.5
163.5,62.0,87.4,99.7,68.5,59.2,20.9,36.7,51.0
157.0,58.3,91.8,93.8,71.5,55.9,19.6,33.6,49.7
151.8,49.3,89.9,91.2,68.2,52.8,18.9,32.2,48.9
166.0,70.0,94.3,102.2,77.4,61.3,22.3,38.4,53.5
173.8,68.6,90.9,103.8,74.3,62.4,20.6,36.3,55.0
165.3,59.8,86.1,91.8,67.8,56.6,21.1,34.2,51.9
168.8,69.3,88.8,100.7,71.5,63.2,21.2,39.0,55.4
158.5,52.3,79.2,90.8,64.9,52.6,20.7,31.7,51.4
158.5,69.6,97.3,103.4,78.5,66.2,20.7,37.1,50.3
156.1,51.0,82.8,92.8,69.3,54.3,19.3,34.1,49.1
153.5,55.2,85.1,90.3,71.3,56.8,19.0,34.4,47.9
163.6,71.2,88.9,103.6,77.4,63.4,21.6,34.0,54.1
163.0,59.4,90.8,94.8,70.8,57.2,20.0,34.0,52.1
155.9,47.1,80.3,85.0,63.4,48.4,20.1,35.8,47.3
160.9,52.1,83.8,88.4,65.2,52.2,19.3,36.2,50.4
158.3,60.4,90.2,95.3,67.5,55.5,22.2,36.5,50.8
161.2,58.1,85.7,90.6,69.1,54.0,19.4,33.7,52.4
158.2,53.2,85.8,89.8,69.4,51.9,18.8,34.0,50.5
166.4,66.5,95.9,100.5,74.6,58.3,20.2,35.0,52.2
150.0,50.7,86.3,91.1,65.1,55.8,19.0,33.5,47.3
164.5,62.4,91.8,93.6,72.5,58.2,20.6,33.1,52.4
166.8,68.3,92.2,102.0,73.5,63.0,22.1,38.2,51.9
165.4,58.9,87.1,92.8,71.4,56.5,18.7,36.1,54.5
163.7,72.4,99.5,106.6,84.7,64.7,20.2,35.5,51.8
171.5,65.0,94.0,99.3,68.2,59.9,20.0,36.3,53.0
160.2,48.0,81.0,86.1,62.3,49.9,19.5,32.1,48.4
169.4,58.4,87.8,93.3,67.7,53.7,21.4,35.7,54.0
167.4,59.4,86.8,94.2,71.7,54.0,19.8,35.5,51.6
154.8,56.8,89.8,91.8,66.2,54.7,22.5,34.7,48.5
160.1,51.5,85.7,90.3,70.3,52.1,18.2,33.8,52.6
166.1,55.9,87.0,89.9,68.1,53.6,19.7,38.0,52.9
169.3,57.5,85.3,93.0,67.0,52.8,20.0,35.1,52.4
164.3,73.5,91.3,105.8,74.1,64.8,22.8,39.5,51.9
176.2,56.1,82.4,90.1,65.4,49.5,19.0,36.3,57.5
168.2,66.5,96.6,96.9,76.7,57.0,22.6,36.6,51.8
170.5,63.9,84.8,101.7,69.5,58.1,20.9,36.8,53.2
165.7,60.0,89.3,97.0,70.6,58.1,19.8,35.4,51.4
164.3,60.0,93.6,92.9,75.3,53.6,19.3,35.9,50.2
167.9,62.5,90.8,95.3,70.6,56.9,20.3,36.1,52.1
151.7,65.5,89.5,99.8,81.4,62.8,20.9,35.2,47.6
166.3,63.9,91.1,94.9,76.7,58.4,20.3,36.2,52.0
174.5,68.9,90.3,98.4,71.0,58.6,22.2,37.9,56.2
167.4,64.5,87.7,96.0,73.0,59.3,20.9,37.5,54.7
160.2,58.5,86.6,92.4,68.8,57.5,20.1,33.2,51.5
172.8,57.7,84.6,89.4,69.6,51.6,20.3,36.9,54.7
151.6,53.1,83.4,94.3,69.5,56.2,20.1,33.1,48.4
163.7,64.0,88.0,96.5,72.3,59.6,20.9,35.0,50.4
156.4,53.2,83.1,87.4,69.0,52.2,21.7,34.1,48.5
163.7,54.2,83.8,90.7,62.1,54.9,20.5,32.3,51.4
162.3,54.5,87.1,92.9,68.2,53.7,19.3,33.9,53.4
166.0,61.0,86.4,93.1,69.1,56.2,22.2,37.2,52.9
160.0,70.1,95.3,105.0,75.7,65.7,21.6,35.8,52.8
167.3,65.6,91.1,96.2,70.4,58.3,21.0,34.3,53.5
165.7,62.2,85.1,94.3,70.7,56.1,22.1,35.9,54.4
154.5,59.6,92.4,96.4,71.8,57.3,21.0,35.5,48.0
154.0,57.3,89.7,95.2,75.5,53.7,21.1,35.7,47.6
160.0,67.7,95.5,100.4,76.6,62.0,22.5,34.7,49.3
154.1,59.2,97.8,96.2,77.7,54.8,20.4,33.5,48.6
159.2,57.3,89.5,92.3,69.8,56.1,19.4,32.8,49.3
155.4,57.0,89.9,91.2,70.9,55.2,21.4,34.5,48.9
163.3,66.2,93.9,100.5,74.1,60.3,21.5,37.4,50.9
165.9,68.4,91.2,102.6,71.9,61.7,21.1,35.1,53.7
154.8,51.5,84.6,88.4,65.5,54.7,20.0,34.9,48.1
170.8,71.7,96.6,104.8,76.3,62.5,20.1,34.4,54.8
160.0,63.6,91.5,102.8,76.0,59.6,21.0,34.3,50.5
174.6,76.7,100.4,103.9,78.8,64.5,20.7,38.4,55.9
164.6,61.1,91.0,95.3,68.9,57.1,20.3,34.7,51.8
165.5,63.6,89.7,96.7,73.7,57.8,18.9,35.0,52.8
161.0,57.0,88.4,94.9,71.4,53.4,20.1,33.4,49.7
164.3,68.2,91.5,99.7,71.8,61.8,21.5,38.1,52.1
155.4,56.5,84.0,92.0,69.1,57.0,19.3,35.7,49.0
170.0,66.7,92.9,100.9,70.9,60.1,22.0,36.6,53.5
174.6,92.3,114.2,110.4,95.1,69.4,20.6,38.9,54.5
166.0,60.5,87.5,94.2,71.1,57.3,19.3,36.7,52.3
158.2,51.9,85.5,89.3,66.4,54.0,19.3,32.6,48.9
155.2,54.0,86.0,95.0,67.3,55.3,19.6,33.8,49.4
165.8,58.5,90.5,94.4,71.4,54.5,20.5,36.2,52.8
155.3,52.1,87.5,91.4,66.0,53.0,17.3,36.6,50.5
156.2,41.8,82.7,81.5,61.0,45.4,19.6,34.0,49.8
162.9,67.7,93.6,97.7,74.3,60.8,21.1,39.1,54.1
169.1,61.6,89.0,99.0,73.6,59.8,18.8,35.8,54.4
154.6,46.3,83.0,87.2,65.0,49.4,19.1,35.5,49.1
158.4,54.6,86.1,90.0,68.9,53.2,18.6,34.7,52.5
161.2,57.1,88.0,92.8,68.1,54.7,18.7,33.5,51.7
158.6,49.6,86.0,89.1,61.2,49.6,20.2,35.3,48.4
159.6,59.7,85.2,96.7,68.4,59.8,20.6,35.9,50.8
171.6,71.6,92.4,103.9,71.3,62.5,22.2,37.2,54.7
161.1,52.3,82.8,86.7,64.4,52.9,19.7,34.7,51.1
165.3,56.2,81.4,93.0,67.6,54.7,20.5,37.0,50.0
150.8,59.1,87.9,95.5,72.6,58.6,21.4,34.6,48.7
172.2,60.9,85.2,96.5,67.6,57.6,20.3,37.2,53.3
161.2,57.3,89.4,93.5,71.8,54.3,19.5,37.0,51.5
157.0,55.5,88.2,90.8,72.1,56.2,19.7,34.3,50.0
174.0,64.5,88.3,97.6,66.8,58.6,22.3,36.0,55.2
167.4,68.4,95.7,98.2,74.1,59.9,21.7,36.5,53.2
166.4,60.0,91.2,95.4,72.8,54.6,19.9,37.4,54.8
163.2,60.4,91.3,93.8,75.1,54.0,21.2,37.7,54.5
158.4,56.1,81.2,92.1,65.0,55.4,20.2,33.7,50.0
167.2,56.0,84.8,95.2,71.8,55.5,18.7,34.5,53.4
166.3,67.6,92.3,101.0,74.0,59.6,22.2,37.9,51.5
158.4,50.7,81.1,89.6,62.6,52.6,20.0,34.2,49.0
162.5,47.1,81.5,86.5,63.3,47.8,19.1,34.5,49.1
161.8,55.2,86.1,93.4,68.7,57.3,17.8,35.8,51.6
170.3,61.6,87.5,97.6,64.9,58.2,21.2,35.4,52.7
170.6,82.0,99.2,108.3,85.5,67.7,20.2,38.9,55.3
172.2,72.0,98.7,104.3,70.4,64.7,21.0,35.8,57.4
173.4,83.9,106.0,107.0,91.8,65.4,20.4,38.4,56.1
169.2,71.8,92.0,102.1,79.1,62.1,21.5,36.1,55.4
167.6,60.8,84.3,98.7,70.0,55.4,20.4,39.0,52.0
164.4,71.4,99.8,102.0,77.0,67.5,20.4,36.6,55.5
160.3,53.0,81.6,93.9,65.9,55.3,19.7,36.1,47.5
153.0,54.5,87.4,92.1,70.4,57.5,18.5,33.7,48.2
164.8,66.5,98.4,100.8,77.9,59.5,19.9,35.9,52.1
157.3,55.2,85.8,91.9,70.5,55.4,19.8,33.7,47.7
163.4,55.6,86.5,89.9,67.1,55.4,19.5,37.7,53.3
159.6,61.8,90.0,99.1,72.5,61.3,21.1,34.1,50.7
163.2,77.0,99.7,107.0,80.8,67.9,21.9,36.4,52.3
159.4,53.7,86.3,96.1,65.5,55.7,20.0,36.1,49.6
156.2,53.9,89.8,90.8,66.8,55.7,19.2,34.4,49.5
155.3,62.2,86.5,100.8,70.0,61.1,21.5,33.4,49.2
164.6,56.8,88.5,92.1,69.6,52.2,19.5,37.9,51.6
167.8,64.2,88.6,101.5,72.3,59.9,20.8,38.3,53.1
150.1,48.8,80.8,89.6,61.7,50.5,20.0,35.1,47.0
160.5,56.6,82.4,93.4,68.0,56.2,19.3,36.8,50.8
171.2,77.5,96.9,104.1,76.0,64.3,23.6,36.2,55.3
161.5,67.0,93.6,101.9,76.2,61.7,20.5,37.0,50.7
177.5,77.9,95.6,104.8,77.4,63.2,21.5,39.6,56.2
160.7,56.1,86.8,92.8,68.2,55.6,21.7,35.9,49.7
158.0,54.4,84.5,88.4,67.2,55.1,21.4,33.5,48.1
162.3,54.0,87.6,88.8,66.7,53.1,18.8,33.1,52.2
163.0,52.8,80.4,88.8,64.7,54.7,19.8,32.2,50.8
153.8,55.8,80.6,96.0,71.4,59.8,19.5,34.7,48.8
159.2,69.5,95.9,105.4,75.9,66.1,22.9,37.7,51.7
166.8,72.3,98.1,102.2,75.3,63.3,21.1,38.4,50.7
161.4,68.9,105.0,100.5,84.9,60.8,20.6,35.6,50.4
171.7,68.3,95.3,97.8,71.1,57.8,22.2,38.5,54.4
156.5,59.5,96.2,95.2,72.2,57.1,19.2,37.6,50.5
167.8,68.8,96.4,102.2,75.9,58.4,21.6,37.3,52.5
156.1,56.5,83.3,99.5,70.2,56.8,19.8,33.1,48.3
182.6,64.9,90.1,94.8,72.4,54.9,21.0,36.2,63.3
164.8,58.8,84.6,94.5,71.7,55.3,19.8,37.1,53.2
173.7,80.1,107.8,106.3,87.1,63.6,20.8,34.6,53.1
165.4,59.9,84.4,99.8,65.2,58.5,21.1,34.6,51.1
167.6,59.1,87.4,91.5,69.3,53.8,20.0,34.5,52.8
165.3,67.6,94.4,101.7,77.5,62.7,22.0,35.8,52.5
166.4,56.2,79.4,95.2,67.8,53.1,21.2,34.3,52.5
156.0,51.8,85.5,89.7,69.8,55.8,19.5,31.9,48.2
155.3,51.4,90.7,91.0,71.8,52.3,18.4,35.9,46.5
170.3,59.7,91.6,100.6,68.3,56.9,20.8,38.2,54.7
160.7,51.6,87.8,89.5,67.8,51.1,18.8,34.2,49.9
173.0,64.2,85.5,93.2,68.7,57.4,21.6,36.6,55.8
175.2,75.6,99.5,103.8,81.7,62.3,20.3,35.1,55.7
165.5,58.1,92.3,92.8,71.6,53.8,19.0,36.5,51.8
160.9,47.3,78.6,84.9,64.7,47.8,17.6,37.1,50.4
157.0,65.7,97.8,104.1,80.2,63.8,20.2,31.5,50.8
160.1,58.0,94.7,91.5,74.6,53.8,19.4,35.6,51.2
158.7,58.9,85.1,94.8,69.8,58.8,21.2,37.3,49.4
168.7,61.0,88.0,99.2,69.5,59.8,18.5,37.0,54.9
162.5,56.3,83.8,92.3,68.3,53.6,19.8,34.5,53.1
162.6,58.3,85.5,92.6,67.2,55.9,20.4,35.2,53.1
161.7,65.1,99.4,100.1,78.8,60.4,19.6,37.2,51.6
159.4,67.9,94.1,100.8,77.1,60.0,21.2,35.0,52.1
169.0,67.6,92.7,106.2,77.2,57.5,20.7,36.5,52.9
163.0,72.1,89.3,105.5,83.5,65.9,20.3,35.7,54.6
161.0,64.7,96.9,96.7,77.8,58.4,19.4,35.6,48.5
156.8,60.5,91.9,95.4,72.0,60.0,20.2,36.4,52.2
174.1,57.5,83.7,93.0,67.1,53.5,20.5,32.7,53.5
144.8,46.4,83.7,89.3,69.1,56.0,18.1,31.3,45.4
